wilayah,jenis_wilayah,tahun,bulan,bulan_ke,tpt,persentase_penduduk_miskin,gini_ratio,ipg,rls,hls,inflasi_yoy,pendidikan_indeks_sederhana,kemiskinan_pengangguran_index,gender_pendidikan_index,is_bulan_awal_tahun,is_bulan_tengah_tahun,is_bulan_akhir_tahun
Kabupaten Karawang,Kabupaten,2024,Maret,3,8.04,7.86,0.376,91.98,8.05,12.21,,10.13,15.9,51.055,1,0,0
Kabupaten Karawang,Kabupaten,2024,April,4,8.04,7.86,0.376,91.98,8.05,12.21,,10.13,15.9,51.055,0,1,0
Kabupaten Karawang,Kabupaten,2024,Mei,5,8.04,7.86,0.376,91.98,8.05,12.21,,10.13,15.9,51.055,0,1,0
Kabupaten Karawang,Kabupaten,2024,Juni,6,8.04,7.86,0.376,91.98,8.05,12.21,,10.13,15.9,51.055,0,1,0
Kabupaten Karawang,Kabupaten,2024,Juli,7,8.04,7.86,0.376,91.98,8.05,12.21,,10.13,15.9,51.055,0,1,0
Kabupaten Karawang,Kabupaten,2024,Agustus,8,8.04,7.86,0.376,91.98,8.05,12.21,,10.13,15.9,51.055,0,1,0
Kabupaten Karawang,Kabupaten,2024,September,9,8.04,7.86,0.376,91.98,8.05,12.21,,10.13,15.9,51.055,0,0,1
Kabupaten Karawang,Kabupaten,2024,Oktober,10,8.04,7.86,0.376,91.98,8.05,12.21,,10.13,15.9,51.055,0,0,1
Kabupaten Karawang,Kabupaten,2024,November,11,8.04,7.86,0.376,91.98,8.05,12.21,,10.13,15.9,51.055,0,0,1
Kabupaten Karawang,Kabupaten,2024,Desember,12,8.04,7.86,0.376,91.98,8.05,12.21,,10.13,15.9,51.055,0,0,1
Kabupaten Karawang,Kabupaten,2025,Januari,1,,7.08,0.36,92.35,8.31,12.22,,10.265,,51.3075,1,0,0
Kabupaten Karawang,Kabupaten,2025,Februari,2,,7.08,0.36,92.35,8.31,12.22,,10.265,,51.3075,1,0,0
Kabupaten Karawang,Kabupaten,2025,Maret,3,,7.08,0.36,92.35,8.31,12.22,,10.265,,51.3075,1,0,0
Kabupaten Karawang,Kabupaten,2025,April,4,,7.08,0.36,92.35,8.31,12.22,,10.265,,51.3075,0,1,0
Kabupaten Karawang,Kabupaten,2025,Mei,5,,7.08,0.36,92.35,8.31,12.22,,10.265,,51.3075,0,1,0
Kabupaten Karawang,Kabupaten,2025,Juni,6,,7.08,0.36,92.35,8.31,12.22,,10.265,,51.3075,0,1,0
Kabupaten Karawang,Kabupaten,2025,Juli,7,,7.08,0.36,92.35,8.31,12.22,,10.265,,51.3075,0,1,0
Kabupaten Karawang,Kabupaten,2025,Agustus,8,,7.08,0.36,92.35,8.31,12.22,,10.265,,51.3075,0,1,0
Kabupaten Karawang,Kabupaten,2025,September,9,,7.08,0.36,92.35,8.31,12.22,,10.265,,51.3075,0,0,1
Kabupaten Karawang,Kabupaten,2025,Oktober,10,,7.08,0.36,92.35,8.31,12.22,,10.265,,51.3075,0,0,1
Kabupaten Karawang,Kabupaten,2025,November,11,,7.08,0.36,92.35,8.31,12.22,,10.265,,51.3075,0,0,1
Kabupaten Karawang,Kabupaten,2025,Desember,12,,7.08,0.36,92.35,8.31,12.22,,10.265,,51.3075,0,0,1
Kabupaten Kuningan,Kabupaten,2021,Januari,1,11.68,13.1,0.349,87.37,7.8,12.23,,10.015,24.78,48.6925,1,0,0
Kabupaten Kuningan,Kabupaten,2021,Februari,2,11.68,13.1,0.349,87.37,7.8,12.23,,10.015,24.78,48.6925,1,0,0
Kabupaten Kuningan,Kabupaten,2021,Maret,3,11.68,13.1,0.349,87.37,7.8,12.23,,10.015,24.78,48.6925,1,0,0
Kabupaten Kuningan,Kabupaten,2021,April,4,11.68,13.1,0.349,87.37,7.8,12.23,,10.015,24.78,48.6925,0,1,0
Kabupaten Kuningan,Kabupaten,2021,Mei,5,11.68,13.1,0.349,87.37,7.8,12.23,,10.015,24.78,48.6925,0,1,0
Kabupaten Kuningan,Kabupaten,2021,Juni,6,11.68,13.1,0.349,87.37,7.8,12.23,,10.015,24.78,48.6925,0,1,0
Kabupaten Kuningan,Kabupaten,2021,Juli,7,11.68,13.1,0.349,87.37,7.8,12.23,,10.015,24.78,48.6925,0,1,0
Kabupaten Kuningan,Kabupaten,2021,Agustus,8,11.68,13.1,0.349,87.37,7.8,12.23,,10.015,24.78,48.6925,0,1,0
Kabupaten Kuningan,Kabupaten,2021,September,9,11.68,13.1,0.349,87.37,7.8,12.23,,10.015,24.78,48.6925,0,0,1
Kabupaten Kuningan,Kabupaten,2021,Oktober,10,11.68,13.1,0.349,87.37,7.8,12.23,,10.015,24.78,48.6925,0,0,1
Kabupaten Kuningan,Kabupaten,2021,November,11,11.68,13.1,0.349,87.37,7.8,12.23,,10.015,24.78,48.6925,0,0,1
Kabupaten Kuningan,Kabupaten,2021,Desember,12,11.68,13.1,0.349,87.37,7.8,12.23,,10.015,24.78,48.6925,0,0,1
Kabupaten Kuningan,Kabupaten,2022,Januari,1,9.81,12.76,0.345,87.65,7.88,12.24,,10.06,22.57,48.855,1,0,0
Kabupaten Kuningan,Kabupaten,2022,Februari,2,9.81,12.76,0.345,87.65,7.88,12.24,,10.06,22.57,48.855,1,0,0
Kabupaten Kuningan,Kabupaten,2022,Maret,3,9.81,12.76,0.345,87.65,7.88,12.24,,10.06,22.57,48.855,1,0,0
Kabupaten Kuningan,Kabupaten,2022,April,4,9.81,12.76,0.345,87.65,7.88,12.24,,10.06,22.57,48.855,0,1,0
Kabupaten Kuningan,Kabupaten,2022,Mei,5,9.81,12.76,0.345,87.65,7.88,12.24,,10.06,22.57,48.855,0,1,0
Kabupaten Kuningan,Kabupaten,2022,Juni,6,9.81,12.76,0.345,87.65,7.88,12.24,,10.06,22.57,48.855,0,1,0
Kabupaten Kuningan,Kabupaten,2022,Juli,7,9.81,12.76,0.345,87.65,7.88,12.24,,10.06,22.57,48.855,0,1,0
Kabupaten Kuningan,Kabupaten,2022,Agustus,8,9.81,12.76,0.345,87.65,7.88,12.24,,10.06,22.57,48.855,0,1,0
Kabupaten Kuningan,Kabupaten,2022,September,9,9.81,12.76,0.345,87.65,7.88,12.24,,10.06,22.57,48.855,0,0,1
Kabupaten Kuningan,Kabupaten,2022,Oktober,10,9.81,12.76,0.345,87.65,7.88,12.24,,10.06,22.57,48.855,0,0,1
Kabupaten Kuningan,Kabupaten,2022,November,11,9.81,12.76,0.345,87.65,7.88,12.24,,10.06,22.57,48.855,0,0,1
Kabupaten Kuningan,Kabupaten,2022,Desember,12,9.81,12.76,0.345,87.65,7.88,12.24,,10.06,22.57,48.855,0,0,1
Kabupaten Kuningan,Kabupaten,2023,Januari,1,9.49,12.12,0.351,87.79,7.89,12.26,,10.075,21.61,48.932500000000005,1,0,0
Kabupaten Kuningan,Kabupaten,2023,Februari,2,9.49,12.12,0.351,87.79,7.89,12.26,,10.075,21.61,48.932500000000005,1,0,0
Kabupaten Kuningan,Kabupaten,2023,Maret,3,9.49,12.12,0.351,87.79,7.89,12.26,,10.075,21.61,48.932500000000005,1,0,0
Kabupaten Kuningan,Kabupaten,2023,April,4,9.49,12.12,0.351,87.79,7.89,12.26,,10.075,21.61,48.932500000000005,0,1,0
Kabupaten Kuningan,Kabupaten,2023,Mei,5,9.49,12.12,0.351,87.79,7.89,12.26,,10.075,21.61,48.932500000000005,0,1,0
Kabupaten Kuningan,Kabupaten,2023,Juni,6,9.49,12.12,0.351,87.79,7.89,12.26,,10.075,21.61,48.932500000000005,0,1,0
Kabupaten Kuningan,Kabupaten,2023,Juli,7,9.49,12.12,0.351,87.79,7.89,12.26,,10.075,21.61,48.932500000000005,0,1,0
Kabupaten Kuningan,Kabupaten,2023,Agustus,8,9.49,12.12,0.351,87.79,7.89,12.26,,10.075,21.61,48.932500000000005,0,1,0
Kabupaten Kuningan,Kabupaten,2023,September,9,9.49,12.12,0.351,87.79,7.89,12.26,,10.075,21.61,48.932500000000005,0,0,1
Kabupaten Kuningan,Kabupaten,2023,Oktober,10,9.49,12.12,0.351,87.79,7.89,12.26,,10.075,21.61,48.932500000000005,0,0,1
Kabupaten Kuningan,Kabupaten,2023,November,11,9.49,12.12,0.351,87.79,7.89,12.26,,10.075,21.61,48.932500000000005,0,0,1
Kabupaten Kuningan,Kabupaten,2023,Desember,12,9.49,12.12,0.351,87.79,7.89,12.26,,10.075,21.61,48.932500000000005,0,0,1
Kabupaten Kuningan,Kabupaten,2024,Januari,1,7.78,11.88,0.369,88.0,7.9,12.27,,10.085,19.66,49.0425,1,0,0
Kabupaten Kuningan,Kabupaten,2024,Februari,2,7.78,11.88,0.369,88.0,7.9,12.27,,10.085,19.66,49.0425,1,0,0
Kabupaten Kuningan,Kabupaten,2024,Maret,3,7.78,11.88,0.369,88.0,7.9,12.27,,10.085,19.66,49.0425,1,0,0
Kabupaten Kuningan,Kabupaten,2024,April,4,7.78,11.88,0.369,88.0,7.9,12.27,,10.085,19.66,49.0425,0,1,0
Kabupaten Kuningan,Kabupaten,2024,Mei,5,7.78,11.88,0.369,88.0,7.9,12.27,,10.085,19.66,49.0425,0,1,0
Kabupaten Kuningan,Kabupaten,2024,Juni,6,7.78,11.88,0.369,88.0,7.9,12.27,,10.085,19.66,49.0425,0,1,0
Kabupaten Kuningan,Kabupaten,2024,Juli,7,7.78,11.88,0.369,88.0,7.9,12.27,,10.085,19.66,49.0425,0,1,0
Kabupaten Kuningan,Kabupaten,2024,Agustus,8,7.78,11.88,0.369,88.0,7.9,12.27,,10.085,19.66,49.0425,0,1,0
Kabupaten Kuningan,Kabupaten,2024,September,9,7.78,11.88,0.369,88.0,7.9,12.27,,10.085,19.66,49.0425,0,0,1
Kabupaten Kuningan,Kabupaten,2024,Oktober,10,7.78,11.88,0.369,88.0,7.9,12.27,,10.085,19.66,49.0425,0,0,1
Kabupaten Kuningan,Kabupaten,2024,November,11,7.78,11.88,0.369,88.0,7.9,12.27,,10.085,19.66,49.0425,0,0,1
Kabupaten Kuningan,Kabupaten,2024,Desember,12,7.78,11.88,0.369,88.0,7.9,12.27,,10.085,19.66,49.0425,0,0,1
Kabupaten Kuningan,Kabupaten,2025,Januari,1,,10.74,0.32,88.7,7.91,12.52,,10.215,,49.4575,1,0,0
Kabupaten Kuningan,Kabupaten,2025,Februari,2,,10.74,0.32,88.7,7.91,12.52,,10.215,,49.4575,1,0,0
Kabupaten Kuningan,Kabupaten,2025,Maret,3,,10.74,0.32,88.7,7.91,12.52,,10.215,,49.4575,1,0,0
Kabupaten Kuningan,Kabupaten,2025,April,4,,10.74,0.32,88.7,7.91,12.52,,10.215,,49.4575,0,1,0
Kabupaten Kuningan,Kabupaten,2025,Mei,5,,10.74,0.32,88.7,7.91,12.52,,10.215,,49.4575,0,1,0
Kabupaten Kuningan,Kabupaten,2025,Juni,6,,10.74,0.32,88.7,7.91,12.52,,10.215,,49.4575,0,1,0
Kabupaten Kuningan,Kabupaten,2025,Juli,7,,10.74,0.32,88.7,7.91,12.52,,10.215,,49.4575,0,1,0
Kabupaten Kuningan,Kabupaten,2025,Agustus,8,,10.74,0.32,88.7,7.91,12.52,,10.215,,49.4575,0,1,0
Kabupaten Kuningan,Kabupaten,2025,September,9,,10.74,0.32,88.7,7.91,12.52,,10.215,,49.4575,0,0,1
Kabupaten Kuningan,Kabupaten,2025,Oktober,10,,10.74,0.32,88.7,7.91,12.52,,10.215,,49.4575,0,0,1
Kabupaten Kuningan,Kabupaten,2025,November,11,,10.74,0.32,88.7,7.91,12.52,,10.215,,49.4575,0,0,1
Kabupaten Kuningan,Kabupaten,2025,Desember,12,,10.74,0.32,88.7,7.91,12.52,,10.215,,49.4575,0,0,1
Kabupaten Majalengka,Kabupaten,2021,Januari,1,5.71,12.33,0.354,86.88,7.31,12.23,,9.77,18.04,48.325,1,0,0
Kabupaten Majalengka,Kabupaten,2021,Februari,2,5.71,12.33,0.354,86.88,7.31,12.23,,9.77,18.04,48.325,1,0,0
Kabupaten Majalengka,Kabupaten,2021,Maret,3,5.71,12.33,0.354,86.88,7.31,12.23,,9.77,18.04,48.325,1,0,0
Kabupaten Majalengka,Kabupaten,2021,April,4,5.71,12.33,0.354,86.88,7.31,12.23,,9.77,18.04,48.325,0,1,0
Kabupaten Majalengka,Kabupaten,2021,Mei,5,5.71,12.33,0.354,86.88,7.31,12.23,,9.77,18.04,48.325,0,1,0
Kabupaten Majalengka,Kabupaten,2021,Juni,6,5.71,12.33,0.354,86.88,7.31,12.23,,9.77,18.04,48.325,0,1,0
Kabupaten Majalengka,Kabupaten,2021,Juli,7,5.71,12.33,0.354,86.88,7.31,12.23,,9.77,18.04,48.325,0,1,0
Kabupaten Majalengka,Kabupaten,2021,Agustus,8,5.71,12.33,0.354,86.88,7.31,12.23,,9.77,18.04,48.325,0,1,0
Kabupaten Majalengka,Kabupaten,2021,September,9,5.71,12.33,0.354,86.88,7.31,12.23,,9.77,18.04,48.325,0,0,1
Kabupaten Majalengka,Kabupaten,2021,Oktober,10,5.71,12.33,0.354,86.88,7.31,12.23,,9.77,18.04,48.325,0,0,1
Kabupaten Majalengka,Kabupaten,2021,November,11,5.71,12.33,0.354,86.88,7.31,12.23,,9.77,18.04,48.325,0,0,1
Kabupaten Majalengka,Kabupaten,2021,Desember,12,5.71,12.33,0.354,86.88,7.31,12.23,,9.77,18.04,48.325,0,0,1
Kabupaten Majalengka,Kabupaten,2022,Januari,1,4.16,11.94,0.367,87.39,7.49,12.24,,9.865,16.1,48.6275,1,0,0
Kabupaten Majalengka,Kabupaten,2022,Februari,2,4.16,11.94,0.367,87.39,7.49,12.24,,9.865,16.1,48.6275,1,0,0
Kabupaten Majalengka,Kabupaten,2022,Maret,3,4.16,11.94,0.367,87.39,7.49,12.24,,9.865,16.1,48.6275,1,0,0
Kabupaten Majalengka,Kabupaten,2022,April,4,4.16,11.94,0.367,87.39,7.49,12.24,,9.865,16.1,48.6275,0,1,0
Kabupaten Majalengka,Kabupaten,2022,Mei,5,4.16,11.94,0.367,87.39,7.49,12.24,,9.865,16.1,48.6275,0,1,0
Kabupaten Majalengka,Kabupaten,2022,Juni,6,4.16,11.94,0.367,87.39,7.49,12.24,,9.865,16.1,48.6275,0,1,0
Kabupaten Majalengka,Kabupaten,2022,Juli,7,4.16,11.94,0.367,87.39,7.49,12.24,,9.865,16.1,48.6275,0,1,0
Kabupaten Majalengka,Kabupaten,2022,Agustus,8,4.16,11.94,0.367,87.39,7.49,12.24,,9.865,16.1,48.6275,0,1,0
Kabupaten Majalengka,Kabupaten,2022,September,9,4.16,11.94,0.367,87.39,7.49,12.24,,9.865,16.1,48.6275,0,0,1
Kabupaten Majalengka,Kabupaten,2022,Oktober,10,4.16,11.94,0.367,87.39,7.49,12.24,,9.865,16.1,48.6275,0,0,1
Kabupaten Majalengka,Kabupaten,2022,November,11,4.16,11.94,0.367,87.39,7.49,12.24,,9.865,16.1,48.6275,0,0,1
Kabupaten Majalengka,Kabupaten,2022,Desember,12,4.16,11.94,0.367,87.39,7.49,12.24,,9.865,16.1,48.6275,0,0,1
Kabupaten Majalengka,Kabupaten,2023,Januari,1,4.12,11.21,0.342,87.84,7.52,12.26,,9.89,15.330000000000002,48.865,1,0,0
Kabupaten Majalengka,Kabupaten,2023,Februari,2,4.12,11.21,0.342,87.84,7.52,12.26,,9.89,15.330000000000002,48.865,1,0,0
Kabupaten Majalengka,Kabupaten,2023,Maret,3,4.12,11.21,0.342,87.84,7.52,12.26,,9.89,15.330000000000002,48.865,1,0,0
Kabupaten Majalengka,Kabupaten,2023,April,4,4.12,11.21,0.342,87.84,7.52,12.26,,9.89,15.330000000000002,48.865,0,1,0
Kabupaten Majalengka,Kabupaten,2023,Mei,5,4.12,11.21,0.342,87.84,7.52,12.26,,9.89,15.330000000000002,48.865,0,1,0
Kabupaten Majalengka,Kabupaten,2023,Juni,6,4.12,11.21,0.342,87.84,7.52,12.26,,9.89,15.330000000000002,48.865,0,1,0
Kabupaten Majalengka,Kabupaten,2023,Juli,7,4.12,11.21,0.342,87.84,7.52,12.26,,9.89,15.330000000000002,48.865,0,1,0
Kabupaten Majalengka,Kabupaten,2023,Agustus,8,4.12,11.21,0.342,87.84,7.52,12.26,,9.89,15.330000000000002,48.865,0,1,0
Kabupaten Majalengka,Kabupaten,2023,September,9,4.12,11.21,0.342,87.84,7.52,12.26,,9.89,15.330000000000002,48.865,0,0,1
Kabupaten Majalengka,Kabupaten,2023,Oktober,10,4.12,11.21,0.342,87.84,7.52,12.26,,9.89,15.330000000000002,48.865,0,0,1
Kabupaten Majalengka,Kabupaten,2023,November,11,4.12,11.21,0.342,87.84,7.52,12.26,,9.89,15.330000000000002,48.865,0,0,1
Kabupaten Majalengka,Kabupaten,2023,Desember,12,4.12,11.21,0.342,87.84,7.52,12.26,,9.89,15.330000000000002,48.865,0,0,1
Kabupaten Majalengka,Kabupaten,2024,Januari,1,4.01,10.82,0.354,87.98,7.53,12.27,,9.9,14.83,48.940000000000005,1,0,0
Kabupaten Majalengka,Kabupaten,2024,Februari,2,4.01,10.82,0.354,87.98,7.53,12.27,,9.9,14.83,48.940000000000005,1,0,0
Kabupaten Majalengka,Kabupaten,2024,Maret,3,4.01,10.82,0.354,87.98,7.53,12.27,,9.9,14.83,48.940000000000005,1,0,0
Kabupaten Majalengka,Kabupaten,2024,April,4,4.01,10.82,0.354,87.98,7.53,12.27,,9.9,14.83,48.940000000000005,0,1,0
Kabupaten Majalengka,Kabupaten,2024,Mei,5,4.01,10.82,0.354,87.98,7.53,12.27,,9.9,14.83,48.940000000000005,0,1,0
Kabupaten Majalengka,Kabupaten,2024,Juni,6,4.01,10.82,0.354,87.98,7.53,12.27,,9.9,14.83,48.940000000000005,0,1,0
Kabupaten Majalengka,Kabupaten,2024,Juli,7,4.01,10.82,0.354,87.98,7.53,12.27,,9.9,14.83,48.940000000000005,0,1,0
Kabupaten Majalengka,Kabupaten,2024,Agustus,8,4.01,10.82,0.354,87.98,7.53,12.27,,9.9,14.83,48.940000000000005,0,1,0
Kabupaten Majalengka,Kabupaten,2024,September,9,4.01,10.82,0.354,87.98,7.53,12.27,,9.9,14.83,48.940000000000005,0,0,1
Kabupaten Majalengka,Kabupaten,2024,Oktober,10,4.01,10.82,0.354,87.98,7.53,12.27,,9.9,14.83,48.940000000000005,0,0,1
Kabupaten Majalengka,Kabupaten,2024,November,11,4.01,10.82,0.354,87.98,7.53,12.27,,9.9,14.83,48.940000000000005,0,0,1
Kabupaten Majalengka,Kabupaten,2024,Desember,12,4.01,10.82,0.354,87.98,7.53,12.27,,9.9,14.83,48.940000000000005,0,0,1
Kabupaten Majalengka,Kabupaten,2025,Januari,1,,10.31,0.371,88.52,7.81,12.5,,10.155,,49.3375,1,0,0
Kabupaten Majalengka,Kabupaten,2025,Februari,2,,10.31,0.371,88.52,7.81,12.5,-0.16,10.155,,49.3375,1,0,0
Kabupaten Majalengka,Kabupaten,2025,Maret,3,,10.31,0.371,88.52,7.81,12.5,0.36,10.155,,49.3375,1,0,0
Kabupaten Majalengka,Kabupaten,2025,April,4,,10.31,0.371,88.52,7.81,12.5,1.7,10.155,,49.3375,0,1,0
Kabupaten Majalengka,Kabupaten,2025,Mei,5,,10.31,0.371,88.52,7.81,12.5,2.14,10.155,,49.3375,0,1,0
Kabupaten Majalengka,Kabupaten,2025,Juni,6,,10.31,0.371,88.52,7.81,12.5,2.2,10.155,,49.3375,0,1,0
Kabupaten Majalengka,Kabupaten,2025,Juli,7,,10.31,0.371,88.52,7.81,12.5,2.55,10.155,,49.3375,0,1,0
Kabupaten Majalengka,Kabupaten,2025,Agustus,8,,10.31,0.371,88.52,7.81,12.5,2.38,10.155,,49.3375,0,1,0
Kabupaten Majalengka,Kabupaten,2025,September,9,,10.31,0.371,88.52,7.81,12.5,2.67,10.155,,49.3375,0,0,1
Kabupaten Majalengka,Kabupaten,2025,Oktober,10,,10.31,0.371,88.52,7.81,12.5,2.99,10.155,,49.3375,0,0,1
Kabupaten Majalengka,Kabupaten,2025,November,11,,10.31,0.371,88.52,7.81,12.5,2.95,10.155,,49.3375,0,0,1
Kabupaten Majalengka,Kabupaten,2025,Desember,12,,10.31,0.371,88.52,7.81,12.5,2.86,10.155,,49.3375,0,0,1
Kabupaten Pangandaran,Kabupaten,2021,Januari,1,3.25,9.65,0.32,90.69,7.85,12.08,,9.965,12.9,50.3275,1,0,0
Kabupaten Pangandaran,Kabupaten,2021,Februari,2,3.25,9.65,0.32,90.69,7.85,12.08,,9.965,12.9,50.3275,1,0,0
Kabupaten Pangandaran,Kabupaten,2021,Maret,3,3.25,9.65,0.32,90.69,7.85,12.08,,9.965,12.9,50.3275,1,0,0
Kabupaten Pangandaran,Kabupaten,2021,April,4,3.25,9.65,0.32,90.69,7.85,12.08,,9.965,12.9,50.3275,0,1,0
Kabupaten Pangandaran,Kabupaten,2021,Mei,5,3.25,9.65,0.32,90.69,7.85,12.08,,9.965,12.9,50.3275,0,1,0
Kabupaten Pangandaran,Kabupaten,2021,Juni,6,3.25,9.65,0.32,90.69,7.85,12.08,,9.965,12.9,50.3275,0,1,0
Kabupaten Pangandaran,Kabupaten,2021,Juli,7,3.25,9.65,0.32,90.69,7.85,12.08,,9.965,12.9,50.3275,0,1,0
Kabupaten Pangandaran,Kabupaten,2021,Agustus,8,3.25,9.65,0.32,90.69,7.85,12.08,,9.965,12.9,50.3275,0,1,0
Kabupaten Pangandaran,Kabupaten,2021,September,9,3.25,9.65,0.32,90.69,7.85,12.08,,9.965,12.9,50.3275,0,0,1
Kabupaten Pangandaran,Kabupaten,2021,Oktober,10,3.25,9.65,0.32,90.69,7.85,12.08,,9.965,12.9,50.3275,0,0,1
Kabupaten Pangandaran,Kabupaten,2021,November,11,3.25,9.65,0.32,90.69,7.85,12.08,,9.965,12.9,50.3275,0,0,1
Kabupaten Pangandaran,Kabupaten,2021,Desember,12,3.25,9.65,0.32,90.69,7.85,12.08,,9.965,12.9,50.3275,0,0,1
Kabupaten Pangandaran,Kabupaten,2022,Januari,1,1.56,9.32,0.294,91.01,8.03,12.11,,10.07,10.88,50.540000000000006,1,0,0
Kabupaten Pangandaran,Kabupaten,2022,Februari,2,1.56,9.32,0.294,91.01,8.03,12.11,,10.07,10.88,50.540000000000006,1,0,0
Kabupaten Pangandaran,Kabupaten,2022,Maret,3,1.56,9.32,0.294,91.01,8.03,12.11,,10.07,10.88,50.540000000000006,1,0,0
Kabupaten Pangandaran,Kabupaten,2022,April,4,1.56,9.32,0.294,91.01,8.03,12.11,,10.07,10.88,50.540000000000006,0,1,0
Kabupaten Pangandaran,Kabupaten,2022,Mei,5,1.56,9.32,0.294,91.01,8.03,12.11,,10.07,10.88,50.540000000000006,0,1,0
Kabupaten Pangandaran,Kabupaten,2022,Juni,6,1.56,9.32,0.294,91.01,8.03,12.11,,10.07,10.88,50.540000000000006,0,1,0
Kabupaten Pangandaran,Kabupaten,2022,Juli,7,1.56,9.32,0.294,91.01,8.03,12.11,,10.07,10.88,50.540000000000006,0,1,0
Kabupaten Pangandaran,Kabupaten,2022,Agustus,8,1.56,9.32,0.294,91.01,8.03,12.11,,10.07,10.88,50.540000000000006,0,1,0
Kabupaten Pangandaran,Kabupaten,2022,September,9,1.56,9.32,0.294,91.01,8.03,12.11,,10.07,10.88,50.540000000000006,0,0,1
Kabupaten Pangandaran,Kabupaten,2022,Oktober,10,1.56,9.32,0.294,91.01,8.03,12.11,,10.07,10.88,50.540000000000006,0,0,1
Kabupaten Pangandaran,Kabupaten,2022,November,11,1.56,9.32,0.294,91.01,8.03,12.11,,10.07,10.88,50.540000000000006,0,0,1
Kabupaten Pangandaran,Kabupaten,2022,Desember,12,1.56,9.32,0.294,91.01,8.03,12.11,,10.07,10.88,50.540000000000006,0,0,1
Kabupaten Pangandaran,Kabupaten,2023,Januari,1,1.52,8.98,0.323,90.83,8.04,12.3,,10.17,10.5,50.5,1,0,0
Kabupaten Pangandaran,Kabupaten,2023,Februari,2,1.52,8.98,0.323,90.83,8.04,12.3,,10.17,10.5,50.5,1,0,0
Kabupaten Pangandaran,Kabupaten,2023,Maret,3,1.52,8.98,0.323,90.83,8.04,12.3,,10.17,10.5,50.5,1,0,0
Kabupaten Pangandaran,Kabupaten,2023,April,4,1.52,8.98,0.323,90.83,8.04,12.3,,10.17,10.5,50.5,0,1,0
Kabupaten Pangandaran,Kabupaten,2023,Mei,5,1.52,8.98,0.323,90.83,8.04,12.3,,10.17,10.5,50.5,0,1,0
Kabupaten Pangandaran,Kabupaten,2023,Juni,6,1.52,8.98,0.323,90.83,8.04,12.3,,10.17,10.5,50.5,0,1,0
Kabupaten Pangandaran,Kabupaten,2023,Juli,7,1.52,8.98,0.323,90.83,8.04,12.3,,10.17,10.5,50.5,0,1,0
Kabupaten Pangandaran,Kabupaten,2023,Agustus,8,1.52,8.98,0.323,90.83,8.04,12.3,,10.17,10.5,50.5,0,1,0
Kabupaten Pangandaran,Kabupaten,2023,September,9,1.52,8.98,0.323,90.83,8.04,12.3,,10.17,10.5,50.5,0,0,1
Kabupaten Pangandaran,Kabupaten,2023,Oktober,10,1.52,8.98,0.323,90.83,8.04,12.3,,10.17,10.5,50.5,0,0,1
Kabupaten Pangandaran,Kabupaten,2023,November,11,1.52,8.98,0.323,90.83,8.04,12.3,,10.17,10.5,50.5,0,0,1
Kabupaten Pangandaran,Kabupaten,2023,Desember,12,1.52,8.98,0.323,90.83,8.04,12.3,,10.17,10.5,50.5,0,0,1
Kabupaten Pangandaran,Kabupaten,2024,Januari,1,1.58,8.75,0.286,91.22,8.1,12.31,,10.205,10.33,50.7125,1,0,0
Kabupaten Pangandaran,Kabupaten,2024,Februari,2,1.58,8.75,0.286,91.22,8.1,12.31,,10.205,10.33,50.7125,1,0,0
Kabupaten Pangandaran,Kabupaten,2024,Maret,3,1.58,8.75,0.286,91.22,8.1,12.31,,10.205,10.33,50.7125,1,0,0
Kabupaten Pangandaran,Kabupaten,2024,April,4,1.58,8.75,0.286,91.22,8.1,12.31,,10.205,10.33,50.7125,0,1,0
Kabupaten Pangandaran,Kabupaten,2024,Mei,5,1.58,8.75,0.286,91.22,8.1,12.31,,10.205,10.33,50.7125,0,1,0
Kabupaten Pangandaran,Kabupaten,2024,Juni,6,1.58,8.75,0.286,91.22,8.1,12.31,,10.205,10.33,50.7125,0,1,0
Kabupaten Pangandaran,Kabupaten,2024,Juli,7,1.58,8.75,0.286,91.22,8.1,12.31,,10.205,10.33,50.7125,0,1,0
Kabupaten Pangandaran,Kabupaten,2024,Agustus,8,1.58,8.75,0.286,91.22,8.1,12.31,,10.205,10.33,50.7125,0,1,0
Kabupaten Pangandaran,Kabupaten,2024,September,9,1.58,8.75,0.286,91.22,8.1,12.31,,10.205,10.33,50.7125,0,0,1
Kabupaten Pangandaran,Kabupaten,2024,Oktober,10,1.58,8.75,0.286,91.22,8.1,12.31,,10.205,10.33,50.7125,0,0,1
Kabupaten Pangandaran,Kabupaten,2024,November,11,1.58,8.75,0.286,91.22,8.1,12.31,,10.205,10.33,50.7125,0,0,1
Kabupaten Pangandaran,Kabupaten,2024,Desember,12,1.58,8.75,0.286,91.22,8.1,12.31,,10.205,10.33,50.7125,0,0,1
Kabupaten Pangandaran,Kabupaten,2025,Januari,1,,8.03,0.304,91.42,8.11,12.41,,10.26,,50.84,1,0,0
Kabupaten Pangandaran,Kabupaten,2025,Februari,2,,8.03,0.304,91.42,8.11,12.41,,10.26,,50.84,1,0,0
Kabupaten Pangandaran,Kabupaten,2025,Maret,3,,8.03,0.304,91.42,8.11,12.41,,10.26,,50.84,1,0,0
Kabupaten Pangandaran,Kabupaten,2025,April,4,,8.03,0.304,91.42,8.11,12.41,,10.26,,50.84,0,1,0
